,ID,lon,lat,easting,northing,projection,elevation,gw_bore_depth,gw_level,gw_level_std
119827,40144821.0,148.508989243,-20.417269303,657441.929116344,7741619.193047831,55.0,23.41489803999756,27.7,5.944051724137932,1.5280875913964442
119828,40145085.0,148.721457163,-21.1795786623,678714.1370857415,7657007.510199156,55.0,88.88441522773931,23.0,11.103484848484847,0.3855947488964188
119829,40145087.0,148.735810886,-21.184825969000002,680198.2540273494,7656410.31391778,55.0,79.05996384971628,14.0,7.585344827586206,0.6125109865791329
119830,40145128.0,148.89664699899998,-21.1359017453,696964.0938567404,7661635.820704169,55.0,49.45337261215359,24.99,10.982807017543859,0.916707981944785
119831,40145350.0,148.959850483,-21.2555982196,703365.5911743222,7648302.910433086,55.0,34.953826120000834,24.4,2.48,0.9431712691821952
119832,40145570.0,149.181959732,-21.2721796643,726395.4289134045,7646164.518172134,55.0,5.229688260175044,29.8,3.725,0.2424189255893009
119833,40145697.0,149.182397398,-21.2207812824,726519.4571683902,7651855.519980632,55.0,4.990313835320546,16.5,2.541333333333333,0.2636293694648691
119834,40146401.0,148.1473186,-23.4669612,617176.0042795292,7404319.003021083,55.0,189.2708011363868,15.32,9.975929203539822,3.645410652703789
119835,40146735.0,150.355005177,-24.206452414,840824.7577520658,7318821.340032635,56.0,135.10062124000203,13.7,12.083194444444445,0.5226981984241025
119836,40146759.0,150.311519269,-24.068814618,836764.822681594,7334182.675784221,56.0,117.08917835941088,15.2,6.659727891156463,0.8091525301902232
119837,40146866.0,150.28629861299999,-23.909975411999998,834609.1107878821,7351848.208234712,56.0,128.68770662373268,18.59,9.959432624113473,1.9856441415339277
119838,40146882.0,150.30877458,-23.972629729,836736.3915551298,7344850.259776149,56.0,118.9893179363213,15.85,11.2126,1.8239011047751463
119839,40146925.0,150.056101313,-24.942032281,808629.7796520104,7237997.68184292,56.0,144.99196944204667,19.81,9.69875,0.7030369389299541
119840,40146938.0,150.0891986,-24.9268038,812012.7032426945,7239609.776664117,56.0,142.424382681216,24.38,8.30752,1.0179238918504665
119841,40146941.0,150.08120359999998,-24.9330721,811188.9295490994,7238933.4067382505,56.0,141.72840890867442,23.16,8.484672131147539,0.7798824884434219
119842,40146971.0,150.0758145,-24.9990185,810478.5409058576,7231636.81411933,56.0,148.20821545157568,18.59,11.170338983050847,0.6305283393991158
119843,40147067.0,150.16831503,-24.043645237,822254.414361351,7337308.61519105,56.0,101.18322337982613,17.0,4.4484,0.2303159568940025
119844,40147069.0,150.187072755,-23.968594880999998,824352.042318332,7345583.217347782,56.0,109.17984717296709,19.6,7.222173913043479,0.7701437275331152
119845,40147129.0,150.0772465,-24.9346909,810784.9628432397,7238763.061928807,56.0,141.6629079999999,24.0,8.2128,0.2978592956414152
119846,40147141.0,150.44364411799998,-24.311771916999998,849547.8218550879,7306927.069488959,56.0,155.47458832000342,19.0,15.316567164179105,0.6645266573470128
119847,40147253.0,150.30163290000002,-23.8143776,836418.8826043615,7362407.486990201,56.0,146.02833712375508,19.0,12.4,0.31530205298314296
119848,40147537.0,148.899689895,-22.14670554,695911.1390819154,7549709.988303402,55.0,140.87713724933406,40.23,8.227971014492754,1.0498579333982578
119849,40147774.0,151.308581695,-24.354243493000002,937296.3637814939,7299763.902765043,56.0,64.02277313768712,16.76,6.114799999999999,0.4680416220807718
119850,40147911.0,152.27407409999998,-24.7501692,1033769.2068273453,7252410.515779455,56.0,8.397753557819215,26.0,2.143716216216216,0.4982744283557512
119851,40148107.0,152.343554074,-24.804526134,1040577.653556466,7246100.628125781,56.0,10.504705327342208,83.82,5.244999999999999,1.025922577406044
119852,40148536.0,151.134030343,-25.142477759000002,916914.1670353166,7212877.979851466,56.0,199.99561308904885,20.12,9.57542372881356,0.7101475665075565
119853,40149323.0,152.418538345,-24.943070941,1047564.1905694165,7230414.982808566,56.0,13.678816242244027,70.1,6.2158854166666675,1.6807904413412142
119854,40149355.0,152.473855321,-24.86732369,1053504.6537819887,7238601.950992383,56.0,11.876393976300655,38.0,10.855111111111109,0.763332233542795
119855,40149375.0,152.422763931,-24.787755749000002,1048680.523851965,7247645.565933945,56.0,12.92660106271291,61.0,11.958214285714288,0.18447906523560897
119856,40149377.0,152.422763931,-24.787755749000002,1048680.523851965,7247645.565933945,56.0,12.92660106271291,61.0,11.463636363636365,0.2923345756701239
119857,40011161.0,150.1301992,-27.228329499999997,810023.874416695,6984397.507255689,56.0,283.9875526041601,535.53,-12.515,4.829981884023996
119858,40149627.0,152.67826484399998,-25.590075025999997,1070814.7814328424,7157467.64161372,56.0,26.27735135575604,22.0,0.4663636363636364,0.3879321104446622
119859,40150568.0,152.36721540000002,-27.69355273,1029646.3862485864,6925192.579887991,56.0,125.86160054059714,30.0,14.060093457943928,3.8485136092537613
119860,40150601.0,152.3694245,-27.66379881,1030009.0100988289,6928487.171534624,56.0,117.56892674419146,33.4,10.403838383838384,2.8753921847818362
119861,40150874.0,152.3861742,-27.50380337,1032440.8573265633,6946182.291292155,56.0,78.07884068557568,15.0,5.206829268292683,0.4288637228793124
119862,40150999.0,152.1340848,-27.60505092,1007014.3368316884,6936002.581681323,56.0,151.25359001717752,29.9,22.898000000000003,0.3572338169882577
119863,40152294.0,151.3356786,-27.61133238,928049.1933466143,6938335.578807624,56.0,364.6719421241788,57.91,28.40252941176471,7.616656751663709
119864,40152950.0,152.07670429200002,-28.103250377,999043.3681082885,6880927.651008289,56.0,477.5394579144351,25.0,7.123416149068322,0.8179166881825621
119865,40153475.0,151.19124044,-27.38281987,914632.1147341814,6964179.600685658,56.0,345.4488528000005,30.0,17.26051724137931,0.21728276836158167
119866,40153562.0,151.150222395,-27.183656381,911305.0232009448,6986409.718166688,56.0,330.25500460372524,27.05,14.231698113207544,0.6110947054696545
119868,40086591.0,150.452806344,-23.476062579,852742.5360080347,7399541.085712109,56.0,31.100796151367554,18.0,12.4,0.0
119869,40141285.0,146.726938439,-19.452063354,471338.7162254286,7849128.762264121,55.0,39.962491703549404,18.8,7.038072289156628,3.3782891006819313
119870,40141286.0,146.726938438,-19.451785574000002,471338.6673367214,7849159.499796489,55.0,39.88691172729515,18.9,7.0134939759036135,3.349724474817686
119871,40141828.0,147.3737299,-19.496991665,539216.9964686983,7844137.34185355,55.0,6.951685337517784,91.2,3.5224401913875596,0.7882961320959753
119872,40142299.0,147.287487224,-19.574003994,530152.8354464599,7835632.94399352,55.0,9.381429079606937,24.0,5.625645161290323,1.0587905774952455
119873,40143799.0,147.279710341,-19.790392222,529297.7879232287,7811689.4038459705,55.0,31.8631271193144,21.3,6.271410256410258,1.5475147357394383
119874,40143944.0,147.29207730000002,-19.822601300000002,530586.9960730913,7808123.00012608,55.0,33.31070799999948,22.5,4.272972972972973,0.22346007400639875
119875,40144189.0,147.340551274,-21.430385174,535290.7905489322,7630180.924980536,55.0,285.9022520440728,47.7,35.12444444444444,1.0406366759623775
119876,40144356.0,148.214917741,-19.981367613,627109.0439989985,7790119.997124687,55.0,4.41736752384011,26.21,2.39975,0.6493534765441701
119877,40144572.0,148.184262031,-19.989049879,623895.3694551901,7789292.691163914,55.0,5.222887439999997,24.6,2.7476666666666665,1.2821354149317543
119878,40144579.0,148.198910608,-19.969262791,625443.708802151,7791471.797440233,55.0,2.418547924104713,27.4,1.5026582278481009,0.293014489038909
119879,40144612.0,148.2059371,-19.974273,626174.9971136618,7790912.004027629,55.0,3.737828312479959,28.2,2.1986046511627904,0.35057481963828085
119880,40144654.0,148.1855067,-19.97644004,624035.4686078331,7790687.403073803,55.0,4.511872583058492,26.0,1.819523809523809,0.9766596433542836
119881,40144777.0,148.04442342,-20.054277935,609219.3112464447,7782170.897832777,55.0,46.11639076144702,19.5,4.351666666666668,0.27742366317401423
119882,40144800.0,148.44377966,-20.346128192000002,650706.2225670156,7749555.100530209,55.0,43.76598561531755,17.37,10.598467741935485,0.25181292452814497
119883,40144864.0,148.611085046,-20.401773628,668113.0946827974,7743233.314946134,55.0,9.169794480001004,28.3,3.0,0.0
119884,40144908.0,148.481433207,-20.337301324000002,654646.0612864863,7750497.270858664,55.0,35.45603031999689,36.36,2.888958333333333,0.6168222987732277
119885,40145003.0,148.525961476,-20.411753459,659218.7350800526,7742213.4020371735,55.0,18.52933631006675,29.0,3.1338461538461546,0.9180207678356274
119886,40145796.0,149.16360512100002,-21.1870810129,724619.235583551,7655614.087362763,55.0,5.7850494120011895,33.0,4.0409523809523815,0.48540513037005395
119887,40146001.0,150.74723730000002,-23.0763444,883997.2301291851,7443102.28648006,56.0,12.45008989612731,13.3,2.424285714285714,0.6593511737423381
119888,40145995.0,150.78385096899999,-23.218492877,887343.2537593804,7427245.416773444,56.0,11.752785712908224,28.96,3.2950434782608697,0.7174076203678177
119889,40146384.0,147.7271244,-23.469317268,574258.0801065592,7404337.740066873,55.0,233.8246824548508,31.0,17.372500000000002,1.1177115757952347
119890,40146453.0,148.133287431,-23.477223144,615733.9147576794,7403194.14747143,55.0,185.25282175209492,16.0,0.3700000000000001,0.3431423416989904
119891,40146594.0,150.635636831,-24.514692377,868462.2077727206,7283932.988797948,56.0,211.73565774324365,19.8,16.641894736842104,0.9494433768065228
119892,40147424.0,149.024421188,-21.622322847,709543.2208944843,7607611.1663906695,55.0,185.5733540432663,21.33,9.463999999999997,0.8938341879540944
119895,40147950.0,152.250820697,-24.759183385,1031372.9821307546,7251500.597609729,56.0,21.00405924000257,23.0,2.5290265486725665,1.0045753425025892
119896,40147995.0,152.25977217,-24.743865419000002,1032346.072537204,7253166.394529836,56.0,14.81630888419132,50.0,3.9396875,0.21068318002097366
119897,40148233.0,152.362613185,-24.753871703,1042730.7299878573,7251649.476854352,56.0,7.9238577600086915,57.0,2.128010752688172,0.208756739360591
119898,40148279.0,152.307760485,-24.840929818000003,1036792.1742801119,7242200.38815404,56.0,15.62532704712162,20.5,9.54608695652174,0.8442503190015481
119899,40148290.0,152.400582156,-24.851398772,1046151.3308746818,7240667.518183405,56.0,24.28299280000436,70.5,23.95819444444444,0.5600950474619094
119900,40148430.0,151.097422792,-24.817758178000002,914307.8097638092,7249006.213128489,56.0,246.38411149542716,7.2,4.367891156462584,0.9074343223493224
119901,40148639.0,151.050512631,-24.825648816999998,909533.3249347849,7248273.05000109,56.0,257.5142703591729,17.0,12.456171875,1.9924949502342495
119902,40148730.0,151.22251773,-24.895068263000002,926705.26666958,7240044.186090892,56.0,258.0011823607341,20.0,9.729629629629631,1.920728028410604
119903,40149001.0,151.762413499,-26.145186204,976361.6103756977,7099500.516969428,56.0,262.94229864638334,13.41,6.897183098591549,0.7087723627862148
119904,40149189.0,151.617470097,-26.74181673,959462.7051405701,7033817.760026688,56.0,518.552018371256,15.24,6.173818181818183,1.8295687429347844
119905,40149437.0,152.426696086,-24.823429871,1048921.2611858847,7243668.079923186,56.0,15.629551274130534,61.87,10.381923076923076,0.298212872223456
119906,40150662.0,152.114911203,-27.614358970999998,1005075.0919740216,6935047.984604681,56.0,173.9288525433045,12.0,6.826127659574468,1.2957681959924725
119907,40149439.0,152.4438461,-24.8222077,1050664.8490808648,7243734.369761094,56.0,10.895670578591378,75.59,4.983958333333333,0.2759509284828655
119908,40149715.0,153.06152434700002,-25.968473231,1107488.1910226485,7113701.894699529,56.0,25.3637556663648,27.1,4.26,0.0
119909,40149903.0,153.083564779,-27.397570104,1102101.2109613381,6954783.751923403,56.0,4.0,33.0,0.27875,0.6798241960242368
119910,40149979.0,152.35871569999998,-27.11286922,1031590.1639499508,6989712.314930152,56.0,104.6385627097163,11.55,6.545342465753425,0.502898672197521
119911,40150839.0,152.4793379,-27.48355637,1041766.0428172403,6948025.714277906,56.0,67.47915098043444,34.0,13.444782608695652,2.7953110888013524
119912,40013875.0,147.56110936299999,-23.579601216,557255.5250338761,7392204.035410054,55.0,254.8801066964677,76.2,8.8,0.0
119917,40023771.0,148.409911595,-24.231591098000003,643155.4725609615,7319409.711684056,55.0,231.66169626668201,38.1,-9.98,0.0
119919,40142877.0,147.4375128,-19.6597512,545864.0032794013,7826110.994424562,55.0,11.667578658814161,18.0,7.067259259259258,1.9870996655761344
119920,40143928.0,147.2966065,-19.819060500000003,531061.995194142,7808513.994965069,55.0,33.667300000000715,16.1,3.7223489932885916,0.2706898699997158
119921,40025587.0,150.459037838,-24.31573729,851100.6856865624,7306448.667075486,56.0,158.6155540771383,20.1,7.85,0.0
119922,40026303.0,151.0418014,-24.77170174,908828.9318631863,7254282.265077274,56.0,265.93610166485075,26.51,16.9,0.0
119923,40026977.0,150.513386094,-24.372044947,856463.7491449515,7300068.050509566,56.0,172.13725106369102,18.3,13.760232558139537,0.9160912627738926
119924,40147430.0,148.68738025,-21.68691856,674570.999650792,7600875.999392157,55.0,203.18165296486802,25.9,13.303921568627453,0.665184858373448
119925,40148652.0,151.132182299,-24.895639193,917564.1175371177,7240261.862363327,56.0,230.96888425819364,16.0,9.748048780487805,1.3980111648812603
119926,40031410.0,146.56535449999998,-19.336486899999997,454346.00203437736,7861882.996963497,55.0,63.063623272874224,47.2,6.6970320855614975,1.8220965517475476
119927,40031529.0,146.554495011,-19.311495522999998,453198.2170550897,7864645.499828599,55.0,54.911698707271604,27.0,9.833636363636368,1.3219107914287815
119929,40031883.0,147.1368372,-19.675485899999998,514343.0012024573,7824423.004155461,55.0,24.443641585090383,12.6,9.771654676258994,2.3770087596265697
119931,40033395.0,152.47114887799998,-24.903553098000003,1053068.2690327244,7234589.523117077,56.0,14.145153999998314,23.46,10.587720207253883,1.4061139571799022
119932,40151783.0,151.2796848,-29.0930963,916672.5947185388,6774124.524168603,56.0,311.9787880097345,19.8,6.89640625,0.41121149967010573
119933,40151803.0,150.9608019,-28.73447062,886930.49994193,6814996.008569138,56.0,258.06917680000043,98.0,23.640116071428572,6.085216276303132
119934,40152335.0,151.32833002,-27.51590032,927693.7371646141,6948949.2821433535,56.0,356.3076408000027,72.2,21.10134020618557,3.349023439401673
119935,40153442.0,151.62478615,-27.91564117,955353.8395516743,6903526.464485863,56.0,400.26356293363574,33.6,9.143333333333333,1.512441734414916
119936,40154026.0,148.003123831,-27.981137385,598649.6768932389,6904481.937686709,55.0,212.8748597200016,146.6,46.02125,0.039823830805185416
119941,40003409.0,147.628917362,-28.18398082,561732.0896284187,6882256.834249579,55.0,181.99535106230925,754.69,-46.2325,27.50416638893097
119942,40031013.0,149.108677972,-21.2775909147,718781.2751595674,7645668.6926475465,55.0,14.438991385182808,24.08,-13.56,0.0
119943,40035564.0,149.144067825,-21.1922892572,722582.4178375899,7655064.943150751,55.0,8.184198090357631,18.29,-4.26,0.0
119944,40037780.0,149.00220980000003,-21.201220199999998,707838.5737054171,7654268.833319228,55.0,35.63838426124747,19.8,-2.55,0.0
119946,40051407.0,148.489937944,-20.341854967,655529.4618267543,7749985.211131276,55.0,32.599744120006555,13.8,-6.06,0.0
119947,40071041.0,148.158103034,-23.543097298000003,618209.5575735639,7395880.208685797,55.0,182.40126252673386,143.4,18.0,0.0
119949,40012194.0,150.3156358,-28.453969899999997,824724.889861061,6848027.560232123,56.0,214.0,342.29,-20.576,4.041121626479462
119955,40042904.0,151.9141524,-27.20334834,987028.3460486262,6981478.494419733,56.0,506.8822475674988,85.3,-19.25,0.0
